date,open,close,high,low
2019/8/2,197,196.48,196.2,197.2
2019/8/5,197.24,197.53,197.24,199.2
2019/8/6,200.4,200.17,200,200.4
2019/8/7,197.22,198.81,197.22,200.8
2019/8/8,202.64,202.69,202.45,203
2019/8/9,202.8,202.5,202,202.8
2019/8/12,202.18,201.92,201.65,202.18
2019/8/13,202.4,202.22,201.9,202.65
2019/8/14,198.54,198.63,198,198.7
2019/8/15,198.17,197.6,197.52,198.17
2019/8/16,196.32,195.78,195.78,196.32
2019/8/19,195.4,199.01,195.4,199.28
2019/8/20,199.5,200.17,199.5,200.32
2019/8/21,198.92,198.36,198.2,198.92
2019/8/22,199.96,199.86,199.72,199.96
2019/8/23,202.65,202.55,202.46,202.65
2019/8/26,204.25,204.25,204.25,204.25
2019/8/27,203.9,204.4,203.8,204.4
2019/8/28,205.5,206.02,205.5,207.24
2019/8/29,215.1,216.52,215.1,216.8
2019/8/30,217.25,218.66,217.25,219.42
2019/9/2,222.6,222.96,222.6,223
2019/9/3,222,222.92,222,223.2
2019/9/4,226.37,229.54,226.37,229.85
2019/9/5,235.5,232.55,232.25,235.5
2019/9/6,225.5,222.75,221.65,225.5
2019/9/9,227.78,224.62,224.5,227.78
2019/9/10,226.82,220.43,219.82,226.9
2019/9/11,220.87,221.67,220.7,221.84
2019/9/12,222.3,223.26,222,223.47
2019/9/16,222.8,223.66,222.8,223.7
2019/9/17,219.7,219.55,219.46,220.35
2019/9/18,220.8,221.01,220.8,221.4
2019/9/19,218.42,218.85,218.42,219.57
2019/9/20,221.15,221.38,221.15,221.8
2019/9/23,226.09,224.8,224.8,226.09
2019/9/24,225.34,224.27,224.1,225.34
2019/9/25,223.93,224.06,223.81,224.43
2019/9/26,223.98,219.53,219.18,223.98
2019/9/27,220.34,219.39,218.77,220.44
2019/9/30,219.35,219.38,219.35,219.5
2019/10/8,208.88,208.61,207.85,208.88
2019/10/9,211.39,211.65,211.23,211.65
2019/10/10,210.48,210.54,209.89,211.29
2019/10/11,211.86,213.02,211.75,213.3
2019/10/14,210.15,209.07,208.85,210.15
2019/10/15,210.29,209.13,208.73,210.29
2019/10/16,208.4,208.28,207.77,209.04
2019/10/17,208.52,208.67,208.35,208.8
2019/10/18,208.24,208.03,208,208.31
2019/10/21,209.5,209.53,209.38,209.82
2019/10/22,209.5,208.78,208.41,209.5
2019/10/23,209.38,209.49,209.3,209.95
2019/10/24,216.67,216.64,216.47,216.67
2019/10/25,217.12,218.09,216.9,218.34
2019/10/28,217.37,217.29,216.35,217.44
2019/10/29,215.5,213.69,213.49,215.5
2019/10/30,215.83,215.57,215.34,215.83
2019/10/31,216.49,216.52,216.49,216.55
2019/11/1,218.33,217.36,217.23,218.33
2019/11/4,222.05,221.94,221.58,222.41
2019/11/5,218.08,217.9,217.74,218.1
2019/11/6,214.47,214.21,214,214.67
2019/11/7,215.4,216.06,215.4,216.5
2019/11/8,213.9,210.01,209,213.9
2019/11/11,206,206.52,205.85,206.6
2019/11/12,207,204.35,204.1,207
2019/11/13,203,203.98,202.85,204.16
2019/11/14,203.36,204.15,203.1,204.3
2019/11/15,205.54,204.67,204.67,205.66
2019/11/18,207.09,207.25,206.98,207.53
2019/11/19,205.77,209.5,205.77,209.8
2019/11/20,211.78,212.02,211.78,212.18
2019/11/21,213.38,213.45,213.38,213.87
2019/11/22,213.21,211.87,211.57,213.21
2019/11/25,209.91,208.86,208.76,209.91
2019/11/26,209.4,210.05,209.4,210.23
2019/11/27,210.8,210.8,210.8,210.8
2019/11/28,209.24,208.58,208.3,209.24
2019/11/29,208.8,208.91,208.55,209.29
2019/12/2,209.3,209.11,209.1,209.39
2019/12/3,209.77,209.45,209.3,209.89
2019/12/4,213.58,213.92,213.58,214.04
2019/12/5,210.25,210.73,210.25,210.9
2019/12/6,209,209.67,207.05,210.15
2019/12/9,210,208.58,208.37,210
2019/12/10,209.11,210.22,209.11,210.3
2019/12/11,214.24,214.52,214,214.7
2019/12/12,218.58,218.74,218.55,219.28
2019/12/13,217.64,215.54,215.14,218.68
2019/12/16,215.73,216.44,215.49,216.62
2019/12/17,216,216.33,214.98,216.48
2019/12/18,214.86,216.14,214.67,216.23
2019/12/19,215.58,216.4,215.58,216.91
2019/12/20,217.8,216.75,216.7,217.8
2019/12/23,212.6,213.58,212.4,214.65
2019/12/24,216.56,218.19,216.56,218.34
2019/12/25,220.08,220.2,220,220.5
2019/12/26,218.5,220.3,218.5,220.9
2019/12/27,221.63,220.4,219,221.63
2019/12/30,220.19,219.72,218.98,220.51
2019/12/31,223.64,224.58,223.64,224.9
2020/1/2,224.6,223.58,223.1,224.75
2020/1/3,227.59,226.94,226.5,227.59
2020/1/6,227.3,228.31,227.3,228.97
2020/1/7,227.09,223.55,222,227.09
2020/1/8,223.77,223.61,223.44,224.16
2020/1/9,223.3,218.56,218.5,223.3
2020/1/10,221.6,221.83,221.3,222.5
2020/1/13,223.6,222.68,222.33,223.62
2020/1/14,221.15,220.83,220.44,222.06
2020/1/15,221.3,222.55,221.3,226.22
2020/1/16,230.86,232,230.86,232.85
2020/1/17,229.5,230.1,229.5,230.51
2020/1/20,232.47,232.73,232.47,233.13
2020/1/21,233.03,233.03,233.03,233.03
2020/1/22,232.06,229.65,229.1,232.06
2020/1/23,229.66,229.66,229.66,229.66
2020/2/3,220.25,220.25,220.25,220.25
2020/2/5,223.57,223.57,223.57,223.57
2020/2/6,226.64,226.61,226.52,226.64
2020/2/7,225,222.42,222.16,225
2020/2/10,225.36,225.22,224.32,225.36
2020/2/11,223.03,222.81,222.76,223.03
2020/2/12,224.12,223.85,223.85,224.12
2020/2/13,222,223.55,222,223.61
2020/2/14,224.84,224.76,224.69,224.89
2020/2/17,223.52,224.12,223.52,224.18
2020/2/18,225.17,225.36,225.08,225.96
2020/2/19,231.65,232.17,231.65,232.5
2020/2/20,232.15,232.03,231.85,232.36
2020/2/21,228.57,228.74,228.57,228.86
2020/2/24,226.94,226.4,226.19,226.94
2020/2/25,224,224.19,223.5,224.93
2020/2/26,223,217.58,216.8,223
2020/2/27,213,213.6,211.71,215.05
2020/2/28,213.3,205,204.2,213.3
2020/3/2,202.89,203.52,198,205
2020/3/3,200.22,201.98,199,202.9
2020/3/4,201.97,203.52,199.64,204.9
2020/3/5,201.06,201.56,200.1,201.97
2020/3/6,199.06,199.31,198.44,199.8
2020/3/9,207.69,203.41,202.66,207.69
2020/3/10,201.68,202.87,199.5,203.7
2020/3/11,201,203.04,200.5,204.1
2020/3/12,202,200.08,199.5,202
2020/3/13,193.29,186.26,179.51,193.29
2020/3/16,185.5,178.88,178,185.5
2020/3/17,154.45,161.2,153,165.5
2020/3/18,152.2,160,152.2,166.5
2020/3/19,156.77,158.3,156.77,162.5
2020/3/20,156,158,155,160
2020/3/23,157.5,151.55,149,158
2020/3/24,153,159.58,152,163.85
2020/3/25,164.01,177.09,164,177.6
2020/3/26,173.65,176,172.56,177.51
2020/3/27,175,179,175,182.1
2020/3/30,175.2,172,172,178.33
2020/3/31,172.8,174.1,172.8,176.55
2020/4/1,173.61,172.92,172.5,175.35
2020/4/2,172.5,175.82,171.4,177.14
2020/4/3,172.7,174.1,172.7,175.2
2020/4/7,176.2,177,176.2,178.6
2020/4/8,175.6,176,174.95,177
2020/4/9,175.35,176.65,174.5,176.65
2020/4/10,174.1,178.33,174.1,178.6
2020/4/13,177,177,176.5,177.65
2020/4/14,176,179.35,176,180.5
2020/4/15,183.16,185.38,183.16,188.3
2020/4/16,185.2,187.88,183.51,188.5
2020/4/17,187.1,185.72,185.62,187.45
2020/4/20,184,186.75,184,186.75
2020/4/21,185.5,184,184,186.1
2020/4/22,173.3,178.95,173.3,181.96
2020/4/23,179.5,182.58,179.5,183.7
2020/4/24,182.5,183.88,182,184.66
2020/4/27,182.25,181.54,181.5,184.25
2020/4/28,180.79,180.5,180.5,182.75
2020/4/29,182.15,185.49,182.15,185.85
2020/4/30,186,185.78,185.5,186.2
2020/5/6,183,184.92,183,185.1
2020/5/7,182.1,181.5,181.5,183.35
2020/5/8,179.89,183.96,179.89,185.06
2020/5/11,182.1,183.6,182.1,185.96
2020/5/12,181.95,183.51,181.95,184.25
2020/5/13,183.82,182,182,183.85
2020/5/14,183,183.79,182,184.8
2020/5/15,182.9,182.97,182.45,185.6
2020/5/18,186.6,186.81,186,194.5
2020/5/19,192.1,196,192.1,196
2020/5/20,203,201.19,201,203
2020/5/21,201.1,202.5,201.1,203
2020/5/22,200,199,199,202.15
2020/5/25,200.7,199.4,199,200.7
2020/5/26,198.5,202.2,198.5,203.75
2020/5/27,200,200.5,199.5,200.86
2020/5/28,198.9,202.6,198.9,202.6
2020/5/29,200.55,202.63,199.55,203
2020/6/1,201.8,202.81,201.2,203.65
2020/6/2,202.68,204.02,200.86,204.6
2020/6/3,203.2,201,201,203.8
2020/6/4,200.4,200.18,199,201
2020/6/5,199.4,200.84,199,201.6
2020/6/8,198.15,198.01,194,199.15
2020/6/9,197.2,198.8,197.2,200.1
2020/6/10,196,200.11,196,202
2020/6/11,198,197.82,197,199
2020/6/12,196.5,195.33,194.05,196.5
2020/6/15,195,192,192,195
2020/6/16,190,196.9,190,197.7
2020/6/17,193,195.62,193,196.45
2020/6/18,195.3,195.41,195,196.57
2020/6/19,194,195.33,192.5,195.75
2020/6/22,193.5,194.41,193.5,196.4
2020/6/23,194,195.46,194,196.8
2020/6/24,195.4,197.51,195.4,197.6
2020/6/29,192.4,193.61,192.4,194.7
2020/6/30,193,194.5,193,195.96
2020/7/1,193,195.84,193,197.8
2020/7/2,194.1,196.28,193,197.25
2020/7/3,195,195.25,194,195.7
2020/7/6,193.5,194.31,193.15,194.96
2020/7/7,193.6,194.44,193.5,195.5
2020/7/8,198.45,198.66,198.45,199.3
2020/7/9,198.66,200,198.66,201.6
2020/7/10,200.3,196.05,196,200.32
2020/7/13,196,198.66,196,199
2020/7/14,198,196,196,198
2020/7/15,195,195.11,193.8,195.2
2020/7/16,194,195.56,194,195.7
2020/7/17,194.6,194,193.5,195.65
2020/7/20,196.2,197.54,196.2,198
2020/7/21,199,199.28,198.5,199.7
2020/7/22,207.68,209,206.88,209
2020/7/23,213.9,216.67,213.9,217.55
2020/7/24,214.4,212.43,212,215.35
2020/7/27,217.3,221.71,217.3,221.8
2020/7/28,217.6,217.72,217,226.4
2020/7/29,220.5,220.78,220.06,221.08
2020/7/30,218.2,217.8,214.7,218.5
2020/7/31,213,214.36,212,215
2020/8/3,210,211.35,210,211.97
2020/8/4,215.8,216.63,215.8,217.11
2020/8/5,214.25,222,214.25,222.65
2020/8/6,226.58,227.36,225,228.44
2020/8/7,228.91,228.02,227,228.91
2020/8/10,226.9,228.23,226.9,228.5
2020/8/11,227.3,224.86,223.99,230.16
2020/8/12,224,220.6,215,224
2020/8/13,216.7,218.12,215.85,218.99
2020/8/14,223.43,221.79,221.03,223.43
2020/8/17,221.4,221.67,221.34,222.83
2020/8/18,221.6,224.19,221.6,224.58
2020/8/19,223.9,220.2,219.69,223.9
2020/8/20,218,217.54,216.78,218.84
2020/8/21,215.28,213.74,212.62,215.28
2020/8/24,208.4,213.63,208.4,214.56
2020/8/25,214.1,214.13,212.5,215.25
2020/8/26,213.9,213.56,213.2,215
2020/8/27,212,214.51,212,215.92
2020/8/28,214.6,215,211,215.82
2020/8/31,214.86,215.22,214,215.79
2020/9/1,214.85,217.77,214.7,217.81
2020/9/2,216.1,214.22,214,216.1
2020/9/3,213.35,207.74,206.93,213.35
2020/9/4,207.93,206.38,204,208.6
2020/9/7,207.5,207.13,206.2,208.23
2020/9/8,207,210.29,207,210.6
2020/9/9,206,207.09,206,208.72
2020/9/10,210.7,212.45,210.7,212.64
2020/9/11,213,213.72,212.42,213.88
2020/9/14,216.32,215.55,215.32,216.32
2020/9/15,219,219.36,218.5,219.7
2020/9/16,220.79,221.89,220.6,222
2020/9/17,215.64,214.03,213.7,215.8
2020/9/18,212.96,214.01,210.1,214.15
2020/9/21,212.1,212.36,210.9,213.74
2020/9/22,209.5,201.63,200.12,209.5
2020/9/23,200.4,196.2,196.03,200.4
2020/9/24,196.91,192.35,191.94,196.91
2020/9/25,190.6,197.75,190.6,198.1
2020/9/28,193.3,196.52,192.85,196.6
2020/9/29,202,201.66,201.5,202
2020/9/30,201.25,199.3,199.3,201.25
2020/10/9,199.1,198.21,196.94,199.1
2020/10/12,200.35,200.59,200.09,201.77
2020/10/13,198.69,197,197,199.42
2020/10/14,196.69,197.87,196.06,198.18
2020/10/15,196.5,194.53,193.72,196.5
2020/10/16,191.75,194.88,191.28,196.85
2020/10/19,195,196.5,194.99,196.85
2020/10/20,196.2,192.69,192.5,197.2
2020/10/21,197.71,197.08,196.51,197.71
2020/10/22,199.22,199.2,199.2,199.82
2020/10/23,194.7,199.15,194.3,199.57
2020/10/26,200.64,199.71,199.39,200.66
2020/10/27,196.65,198.75,196.5,199.26
2020/10/29,196.87,197.23,195,197.37
2020/10/30,195.5,191.2,191.2,195.5
2020/11/2,192.26,193.14,190.1,193.49
2020/11/3,192.6,194.45,192.5,195
2020/11/4,194.8,195.2,194,196.3
2020/11/5,195.13,196.16,195.13,196.87
2020/11/6,199.3,199.2,198.97,199.3
2020/11/9,200.18,199.41,199.3,200.21
2020/11/10,195.08,195.51,191,195.73
2020/11/11,194.78,197.47,193.23,197.65
2020/11/12,194.59,193.5,192.01,194.59
2020/11/13,193.25,198.05,193.25,198.46
2020/11/16,199.51,199,198.77,199.51
2020/11/17,197,203.43,197,204.07
2020/11/18,204.33,204.82,203.55,204.9
2020/11/19,207.27,206.3,205.77,207.27
2020/11/20,210.07,210.68,210.07,210.82
2020/11/23,210.3,208.77,208.52,210.3
2020/11/24,203.5,207.02,203.5,207.03
2020/11/25,212.67,212.49,212.28,213.15
2020/11/26,213.54,212.99,212.46,213.54
2020/11/27,212.6,210.67,210.43,212.63
2020/11/30,213.05,211.74,211.47,213.05
2020/12/1,216.17,216.68,216.17,217.05
2020/12/2,217.38,217,216.13,217.38
2020/12/3,221.7,222.73,221.7,222.82
2020/12/4,225.83,227.02,225.83,228.11
2020/12/7,227.45,227.33,226.38,227.64
2020/12/8,223.19,223.8,223,225.28
2020/12/9,224.8,224.83,224.35,225.26
2020/12/10,221.5,220,219.5,223.71
2020/12/11,221.36,225.41,221.36,225.82
2020/12/14,222.05,222.92,220.5,223.11
2020/12/15,222.1,222.6,219.75,222.65
2020/12/16,223.99,228.35,223.79,228.75
2020/12/17,224.63,228.98,224.5,229.28
2020/12/18,228.68,227.03,226.5,228.68
2020/12/21,226,229.88,226,230.79
2020/12/22,220.2,218.01,216.7,222
2020/12/23,220.6,220.66,220.44,220.87
2020/12/24,223.72,223.25,223,224
2020/12/25,224.5,228.52,224.5,228.52
2020/12/28,227.24,227.44,226.02,228.1
2020/12/29,226.4,227.76,226.4,227.92
2020/12/30,231.59,230.95,230.8,232.18
2020/12/31,232.58,232.58,232.58,232.58
2021/1/4,234.79,236,234.79,236.3
2021/1/5,229.89,230.64,229.6,230.99
2021/1/6,236,235.76,234.9,236
2021/1/7,235.85,237.07,233.31,238
2021/1/8,236.86,242.9,236.86,242.99
2021/1/11,239.55,227.41,224.6,239.55
2021/1/12,227.62,230.16,220,230.4
2021/1/13,229,232.97,226.74,233.71
2021/1/14,238.37,238.18,238,239.12
2021/1/15,239.5,237.83,237.8,239.88
2021/1/18,237.45,235.67,233,237.85
2021/1/19,233.55,237.53,233.39,238.08
2021/1/20,234.34,237.3,233.39,237.54
2021/1/21,235,239.07,234.08,240
2021/1/22,243.2,239.68,239.36,243.2
2021/1/25,236,238.41,236,239.95
2021/1/26,240.1,235.46,235,240.1
2021/1/27,236.82,236,235.92,236.85
2021/1/28,234.15,230.29,230,234.15
2021/1/29,230,232.29,230,233.5
2021/2/1,236.09,240.82,236.09,240.9
2021/2/2,241,239.85,237.14,241
2021/2/3,237.76,236.49,236.44,237.78
2021/2/4,238,235.62,233.44,238
2021/2/5,234.39,238.97,234.39,239.45
2021/2/8,240.11,242.16,240.11,244.45
2021/2/9,253.22,252.98,252,253.22
2021/2/10,253.32,253.32,253.32,253.32
2021/2/18,271.65,271.48,270,271.69
2021/2/19,272,270.11,265.84,272.31
2021/2/22,277.12,275.71,275.39,277.89
2021/2/23,272.6,271.82,271.8,274.03
2021/2/24,270.16,267.39,262.26,270.84
2021/2/25,270.8,270.76,270.5,271.4
2021/2/26,269.5,261.88,261.48,269.5
2021/3/1,256.06,263.65,254.95,264
2021/3/2,263.65,254.84,253.2,263.65
2021/3/3,256.89,259.21,256.89,259.54
2021/3/4,259.78,252.56,250,259.78
2021/3/5,252,243.06,241.7,252
2021/3/8,245.54,247.31,245.54,249.06
2021/3/9,247.3,250.77,247.3,251.64
2021/3/10,254.76,251.72,251.31,254.76
2021/3/11,259.39,263.96,259.39,264.21
2021/3/12,261.71,258.65,256.9,261.9
2021/3/15,257,261.13,256.72,262.33
2021/3/16,263.18,262.51,262,263.7
2021/3/17,263,261.76,261.5,263
2021/3/18,258,264.32,257.49,264.88
2021/3/19,264,261.28,259.93,264
2021/3/22,259.77,256.13,255,259.77
2021/3/23,254.8,256.42,252.57,256.67
2021/3/24,254.66,254.08,252.39,255.3
2021/3/25,255.42,254.85,254,255.42
2021/3/26,252.33,252.71,250,253.33
2021/3/29,257.4,257.9,257.4,258.75
2021/3/30,255,258,255,258.57
2021/3/31,254.4,256.25,253.75,256.61
2021/4/1,258.2,260.55,258.2,260.9
2021/4/2,262.13,266.14,262.13,266.6
2021/4/6,264,263.23,262.65,264.65
2021/4/7,264.32,269.82,264.32,270.73
2021/4/8,268.16,268.26,266.71,268.44
2021/4/9,268.51,265.9,265.86,268.51
2021/4/12,263.32,260.78,260.28,264.56
2021/4/13,259,255.62,254.54,259.26
2021/4/14,255.71,255.95,253,256.61
2021/4/15,256.86,257.62,255.8,257.77
2021/4/16,259.9,261.13,259.51,261.49
2021/4/19,262.52,263.37,262.32,263.88
2021/4/20,261,261.03,260.75,263
2021/4/21,257,259.91,256.87,260.49
2021/4/22,258.23,261.54,257.92,262
2021/4/23,261.33,261.7,260.94,261.89
2021/4/26,264.63,266.42,264.5,267.64
2021/4/27,265.53,268.24,265.53,269.15
2021/4/28,268.3,263.71,263.5,268.3
2021/4/29,260.9,262.5,260.9,264.9
2021/4/30,263,260.69,256,263.88
2021/5/6,263.28,266.09,263.28,266.11
2021/5/7,265.67,268.09,265.67,270.06
2021/5/10,266.63,269.51,266.63,270
2021/5/11,271.5,267.12,266.1,271.5
2021/5/12,266,265.25,261,266
2021/5/13,264.99,262.46,261,265.04
2021/5/14,260,261.6,259,262.5
2021/5/17,263.65,264.49,261.5,264.9
2021/5/18,263.97,265.89,263.45,267.48
2021/5/19,262.8,261.41,260.4,263.8
2021/5/20,258,259.27,256,259.8
2021/5/21,258.33,256.91,256.56,258.97
2021/5/24,256.77,250.97,250.48,256.77
2021/5/25,251.9,252.41,250.52,253.3
2021/5/26,253.43,256.89,253.32,257.9
2021/5/27,255,254.46,252.6,255
2021/5/28,252.5,250.04,249.8,252.5
2021/5/31,250.6,251.94,249.37,252.51
2021/6/1,252,253.58,252,253.72
2021/6/2,252.01,252.86,252.01,254.63
2021/6/3,251.6,252.89,251.6,254.06
2021/6/4,251,247.41,245.9,251
2021/6/7,246,248.72,245.11,250.14
2021/6/8,250.93,248,248,250.93
2021/6/9,248.48,247.01,247,248.76
2021/6/10,246,243.62,243,247.48
2021/6/11,242.6,247.56,241.9,247.89
2021/6/15,248.95,248.75,247.77,248.95
2021/6/16,247,245.44,245.1,248
2021/6/17,245.49,241.77,241.1,245.57
2021/6/18,237.56,232.15,228,237.56
2021/6/21,231.58,226.28,224,231.58
2021/6/22,229.97,231.09,229.65,231.79
2021/6/23,235.01,236.81,234.72,236.97
2021/6/24,235,233.7,233.5,235
2021/6/25,237.54,238,237.54,238.33
2021/6/28,237.5,240.34,237.5,240.7
2021/6/29,236.6,235.67,235.32,239.25
2021/6/30,235,230,230,235.45
2021/7/1,229.72,232.9,228.92,233.21
2021/7/2,235.5,236.42,234,236.87
2021/7/5,236,237.33,236,237.68
2021/7/6,237.16,239.99,237.16,240.23
2021/7/7,240.22,237.31,234,242
2021/7/8,236.94,233.78,233,236.94
2021/7/9,231.5,233.72,231.5,234.44
2021/7/12,238.97,237.01,236.92,239.19
2021/7/13,242.06,242.11,241.98,242.92
2021/7/14,240.21,240.71,240.21,240.78
2021/7/15,243.8,245.35,243.7,245.62
2021/7/16,244.69,245.01,244.62,245.77
2021/7/19,240.68,237.84,237.51,240.68
2021/7/20,233.5,234.34,232.7,235.76
2021/7/21,232.6,232,230.5,232.65
2021/7/22,231.9,233.86,231.9,234.62
2021/7/23,237,236.44,236,237
2021/7/26,233.77,231.28,227.76,233.77
2021/7/27,232,230.08,229.62,232
2021/7/28,230,231.03,229,231.54
2021/7/29,229.22,232.85,228.55,233.22
2021/7/30,231.44,229.11,227.73,231.44
2021/8/2,226.5,228.41,226,229.31
2021/8/3,229.55,228,227.99,229.99
2021/8/4,226.5,227.38,226.5,227.9
2021/8/5,226.5,221.05,219.76,226.54
2021/8/6,220,218.45,217.01,220
2021/8/9,217,213.56,211.8,217.61
2021/8/10,212,216,212,216.75
2021/8/11,214.97,218.5,214.49,219.23
2021/8/12,220.47,220.9,220.47,221.66
2021/8/13,220.87,222.04,220.87,222.29
2021/8/16,223.7,220.49,220,223.7
2021/8/17,221.9,222.09,221.9,223.46
2021/8/18,220.5,220.25,218.65,220.5
2021/8/19,218,215.01,214.66,218
2021/8/20,211,215.06,210.7,215.6
2021/8/23,219.37,220.23,219.37,221.29
2021/8/24,220.75,220.38,220.18,221.4
2021/8/25,220.51,215.95,215.5,220.51
2021/8/26,216.71,215.32,215,216.71
2021/8/27,214.1,215.65,213,215.89
2021/8/30,214,219.37,214,219.59
2021/8/31,218.15,219.25,217.5,219.76
2021/9/1,218.2,219.41,216.43,219.61
2021/9/2,217.5,216.66,215.87,218.62
2021/9/3,216.37,217,216.37,217.7
2021/9/6,221.14,221.84,221.14,221.96
2021/9/7,220.3,221.48,220.23,221.98
2021/9/8,217,217.16,216.47,218.51
2021/9/9,216.41,212.38,211.82,216.41
2021/9/10,214.2,212.55,211,214.2
2021/9/13,211,207.54,207,211.65
2021/9/14,208.88,207.62,207.6,208.93
2021/9/15,205.4,201.89,201.47,206
2021/9/16,201,204.29,201,206.62
2021/9/17,203.5,204,202.5,204.67
2021/9/22,208.51,208.89,208.51,209.23
2021/9/23,215.96,217.46,215.96,217.7
2021/9/24,215.5,213.13,212.62,215.5
2021/9/27,215.57,215.03,215,216.45
2021/9/28,214.12,212.05,211.96,214.12
2021/9/29,211.8,210.5,210,211.88
2021/9/30,210.2,208.63,207,210.2
2021/10/8,213.24,213.95,213,214.21
2021/10/11,221.56,222.07,221.5,222.49
2021/10/12,218.07,219.41,218.07,219.99
2021/10/13,218.27,218.32,217.72,218.55
2021/10/14,220.88,220.75,219.5,221.57
2021/10/15,227.79,227.76,227.61,228.7
2021/10/18,226.61,226.51,226.23,228.1
2021/10/19,222,226.41,222,226.63
2021/10/20,225.77,223.15,222.3,225.77
2021/10/21,227.27,224.67,224.56,227.41
2021/10/22,222.66,226.03,222.58,226.9
2021/10/25,224,223.02,222.95,224.18
2021/10/26,225.59,225.08,224.66,225.59
2021/10/27,222.51,219.12,218.76,222.51
2021/10/28,219.26,218.04,217,219.48
2021/10/29,217.4,218.21,217.4,219.27
2021/11/1,216,220.88,216,220.92
2021/11/2,225.29,226.26,225.29,227.03
2021/11/3,225.9,222.19,221.82,225.9
2021/11/4,221.24,222.09,219.51,223.32
2021/11/5,222,222.1,220.98,222.1
2021/11/8,220.5,223.06,220.35,224.03
2021/11/9,225.75,224.99,224.37,225.75
2021/11/10,226.6,225.62,225.23,226.6
2021/11/11,229,231.53,228.5,231.73
2021/11/12,232.76,232.33,231.91,233.08
2021/11/15,230.65,229.02,228.5,230.65
2021/11/16,232.57,231.85,231.74,233.11
2021/11/17,229.49,227.96,227.65,229.49
2021/11/18,227,226.03,226,227
2021/11/19,225.83,225.55,225.46,226.61
2021/11/22,223,221.77,220.5,223
2021/11/23,220,217.16,217,220
2021/11/24,214.18,210.97,207,214.18
2021/11/25,210.57,213.47,209.17,213.7
2021/11/26,212,211.83,211.06,212.42
2021/11/29,207.8,208.01,205,210.32
2021/11/30,208.42,204.92,202.72,208.42
2021/12/1,200,204.29,200,205.14
2021/12/2,202,202,200.97,202.71
2021/12/3,202,203.39,200.29,203.99
2021/12/6,200.5,201.25,199.48,202.16
2021/12/7,201.42,203.24,199,203.24
2021/12/8,206.2,205.79,204.04,207
2021/12/9,204.72,203.83,203.77,204.72
2021/12/10,202.67,202.36,201.64,203
2021/12/13,201.5,203.13,200.5,203.87
2021/12/14,200.5,200.62,199.5,201.8
2021/12/15,199.63,197.13,195.7,199.63
2021/12/16,195.79,198,194,198.65
2021/12/17,202.17,201.43,200.98,202.23
2021/12/20,200.26,199.56,199.28,200.26
2021/12/21,198.97,199.99,197.5,200.5
2021/12/22,201.1,200.47,200.43,201.1
2021/12/23,207.35,207.97,207.35,208.15
2021/12/24,207,210.2,207,210.3
2021/12/27,207.39,206.8,206,207.4
2021/12/28,205.4,207.77,205.4,208.07
2021/12/29,209.81,207.33,206.72,209.81
2021/12/30,207.51,206.56,206.33,207.62
2021/12/31,207.66,206.99,206.5,207.66
2022/1/4,205.44,204.84,204.26,205.44
2022/1/5,204,207.76,204,207.94
2022/1/6,209.75,208.74,208.74,210.58
2022/1/7,209.45,207.07,205.56,209.46
2022/1/10,206.96,205.11,204.9,206.96
2022/1/11,204.01,203.71,199.5,204.46
2022/1/12,203.57,207.52,202.4,208.59
2022/1/13,209.02,208.66,208.58,209.06
2022/1/14,208.26,209.56,208.09,209.58
2022/1/17,209.39,207.64,206.9,209.45
2022/1/18,207.11,207.12,206.86,208.53
2022/1/19,209.01,209.03,208.48,209.15
2022/1/21,220.19,222.21,220.19,222.65
2022/1/24,219,219.38,219,220.48
2022/1/25,217.2,216.41,214,218
2022/1/26,218.08,217.97,217.93,218.61
2022/1/27,222.38,217.52,216.9,222.38
2022/1/28,218.1,219.09,217.33,220.14
2022/2/7,218.65,218.63,218.5,218.65
2022/2/8,216.1,216.76,216.1,217.43
2022/2/9,215.22,220.28,215.22,220.37
2022/2/10,220.78,220.59,220.49,220.78
2022/2/11,218.5,217.51,217.3,218.5
2022/2/14,217.1,220.81,215.78,221.2
2022/2/15,217.9,219.4,217.9,220.02
2022/2/16,216.85,218.28,215.34,218.62
2022/2/17,225,226.91,225,228.03
2022/2/18,232.63,231.71,231.18,232.63
2022/2/21,226.7,227.32,226.7,227.58
2022/2/22,228.13,231.35,228.13,231.75
2022/2/23,229.01,228.6,228.34,229.22
2022/2/24,228.29,234.05,228.29,234.1
2022/2/25,234.6,225,224.67,235
2022/2/28,223.82,224,222.58,224.94
2022/3/1,224.05,221.63,219.2,224.05
2022/3/2,223,222.99,221,223.5
2022/3/3,226.72,227.65,226.72,229.19
2022/3/4,230.28,229.78,229.4,230.29
2022/3/7,230.23,242.16,230.23,242.56
2022/3/8,236.63,239.73,236.63,242.37
2022/3/9,246.74,246.92,246.74,246.98
2022/3/10,238.2,227.64,227.09,238.2
2022/3/11,228,227.04,226.3,228
2022/3/14,225.5,226.79,225,227.58
2022/3/15,223.5,219.75,219.31,223.5
2022/3/16,218.3,214.09,212,218.3
2022/3/17,216.7,217.2,214.1,219.76
2022/3/18,220.24,219.64,219.44,220.24
2022/3/21,220.93,220.2,219.97,221.23
2022/3/22,220.15,222.77,220.15,222.95
2022/3/23,220.7,217.88,217.63,221
2022/3/24,218.82,217,217,218.82
2022/3/25,220.22,219.87,219,220.54
